0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.011009708737864079,0.005165573340330622,0.0070691681973235375,0.009103909734977697,0.006583573865127264,0.004962477040146943,0.0009831015481500918,0.006195224350564157,0.007330989241668854,0.005004880608764104,0.005878142219889793,0.005086775124639203,0.006777355024927841,0.005059433219627395,0.006871608501705589,0.009384151141432694,0.006482288113356075,0.003515087903437418,0.006524219364996064,0.007331015481500919,0.006203096300183679,0.004430333245867227,0.0038418262923117295,0.005267646287063763,0.0017874573602728945,0.0033844660194174755,0.0029434794017318294,0.0011874311204408293,0.0046464182629231176,0.005162293361322488,0.0072159275780635,0.0064185253214379435,0.007418262923117292,0.004111151928627657,0.006481028601416952,0.00544374180005248,0.0051836263447913936,0.0053053791655733405,0.0030209393859879302,0.004475701915507741,0.00708391498294411,0.004260299134085542,0.0038068748360010492,0.002861165048543689,0.003926633429546051,0.0033796116504854366,0.003402466544214117,0.005381369719233797,0.007485436893203883,0.005472448176331672,0.0031234584098661766,0.006290474940960378,0.006091970611388087,0.004846234584098662,0.0014614536866964052,0.007891629493571242,0.007139333508265548,0.0051150879034374186,0.005413014956704277,0.0070231435318813965,0.006909210181054842,0.0064185253214379435,0.007570401469430596,0.013871949619522435
0.0011377926421404683,0.0028401337792642142,0.004449498327759197,0.00038678929765886285,0.0052929765886287625,0.008433444816053511,0.0030756521739130436,0.004342976588628763,0.004783210702341137,0.00922695652173913,0.005186889632107024,0.0032986287625418062,0.0009025083612040133,0.005264214046822742,0.003639866220735786,0.001182943143812709,0.003614715719063545,0.008565217391304348,0.01036608695652174,0.007106688963210703,0.010673578595317727,0.0110247491638796,0.0074616722408026755,0.012219565217391306,0.0031895652173913043,0.007111906354515051,0.006812307692307693,0.003376220735785953,0.002500501672240803,0.009265384615384616,0.012340668896321072,0.007778595317725753,0.0034483612040133783,0.00649304347826087,0.006723745819397993,0.002502408026755853,0.008315652173913043,0.011658862876254181,0.006417391304347826,0.009430133779264214,0.006051371237458194,0.009971638795986624,0.004771304347826087,0.003449665551839465,0.0010237123745819399,0.003143377926421405,0.007392140468227426,0.0019763210702341137,0.0007735785953177257,0.00276371237458194,0.0006824749163879598,0.001182943143812709,0.005659030100334448,0.009668227424749164,0.003609063545150502,0.006303344481605352,0.005346053511705686,0.00873160535117057,0.007490702341137125,0.004068896321070234,0.000920066889632107,0.007644481605351171,0.0023250836120401338,0.003214715719063545
0.0038414634146341463,0.003922764227642276,0.006373867595818815,0.0031341463414634152,0.0056039488966318236,0.007207317073170731,0.0018790360046457607,0.005027293844367016,0.005504703832752613,0.008505110336817653,0.004753310104529617,0.004542566782810686,0.0008954703832752613,0.005484320557491289,0.006616347270615564,0.002510452961672474,0.006948896631823462,0.007893728222996516,0.00810952380952381,0.0074266840882694545,0.01029616724738676,0.009921602787456445,0.004858536585365854,0.012357433217189316,0.0025713124274099886,0.004352439024390244,0.0031714285714285716,0.0019204123112659698,0.002627903600464576,0.009209785133565622,0.014251480836236934,0.005588850174216028,0.005408130081300814,0.005538211382113822,0.007255052264808362,0.0038513066202090595,0.00810952380952381,0.009615853658536585,0.0030857142857142862,0.008591318234610918,0.007171660859465738,0.006257142857142857,0.0037912891986062714,0.002994918699186992,0.000987514518002323,0.004245121951219513,0.00804349593495935,0.0025232288037166086,0.0012312717770034845,0.001713850174216028,0.0010862659698025552,0.0014834494773519164,0.0063983739837398385,0.010025842044134727,0.0022236353077816494,0.006520325203252034,0.006813850174216028,0.009703135888501743,0.008556910569105692,0.007165969802555169,0.0010270034843205577,0.0059381533101045296,0.0035325203252032523,0.003953832752613241
0.0047678095576478945,0.0037715402380529405,0.0051405578255462785,0.0038351394563865696,0.004800142121158287,0.007349440397939243,0.002178290993071594,0.004613785752353882,0.0059677740273583225,0.006595381062355658,0.005459300053295434,0.004531444306271096,0.001986054361343045,0.005173032510214959,0.005498152424942264,0.0048871913306093445,0.004868715580031977,0.007769408420678629,0.009257736720554273,0.006361431870669746,0.010149227216201814,0.010640966423876356,0.003344181915082608,0.011269674897850418,0.0019967667436489606,0.0027248889678450883,0.002622135370403269,0.0026591401669923613,0.0032855747024338245,0.009201190264700659,0.010141836915970866,0.008619825901581099,0.004726949724640256,0.004477598152424943,0.0063266654823236805,0.0044106057914372,0.006292840646651271,0.007183798187955232,0.00204526558891455,0.006740611120980636,0.006020536507372535,0.005716255107479126,0.004768129330254041,0.004502433824835673,0.0018729969799253863,0.0052564398649849,0.005758926985254931,0.004446118315864275,0.0032187777580387276,0.0025865162551074795,0.0016917392076745425,0.003002131817374312,0.0074799253863918995,0.00970047965890922,0.0025354592289927166,0.009118493515722153,0.005981506484277847,0.006555089713981169,0.008167205542725174,0.005804654467933913,0.0033512169124178363,0.008833540593355836,0.005557647894830342,0.009889767276603305
0.014964023210831722,0.005276079948420374,0.0072481495809155385,0.011184719535783365,0.005624500322372663,0.0037088330109606702,0.000834480980012895,0.006393423597678917,0.007677034171502257,0.0038649645390070927,0.003147904577691812,0.005701225016118633,0.009246034816247582,0.005124887169568021,0.008157137330754353,0.012365183752417797,0.006420889748549323,0.003658027079303675,0.004919045776918117,0.007154545454545454,0.00518220502901354,0.002540038684719536,0.0006293230174081238,0.005902127659574468,0.0007027208252740169,0.00044951644100580274,0.0005709864603481625,0.0010772920696324952,0.0039578336557059965,0.004607801418439717,0.006957511283043199,0.009669503546099292,0.0077628110896196005,0.0027230431979368155,0.0038515538362346876,0.006095925209542231,0.003733204384268214,0.0024723404255319148,0.0006471179883945842,0.004398942617666022,0.003888588007736944,0.00182715667311412,0.0015589941972920694,0.002698091553836235,0.00451712443584784,0.0032318762088974855,0.004180141843971631,0.00672340425531915,0.00944487427466151,0.004617472598323662,0.004253990973565442,0.010743520309477757,0.007814184397163122,0.005280851063829787,0.0006733075435203095,0.008790457769181173,0.008157137330754353,0.004892701482914249,0.004712159896840749,0.00941276595744681,0.01135164410058027,0.009255834945196648,0.007978439716312057,0.021690522243713733
0.008456,0.004117333333333333,0.006011437037037038,0.006682,0.0073768888888888886,0.005311703703703704,0.0024220444444444447,0.004955185185185186,0.007243288888888889,0.0058532740740740745,0.005573807407407407,0.004736207407407408,0.004911555555555555,0.005246666666666667,0.006953155555555556,0.006870222222222222,0.005718518518518519,0.006304000000000001,0.0081744,0.008394666666666667,0.007237925925925926,0.0060746666666666675,0.002995377777777778,0.008089481481481482,0.001766074074074074,0.0024789333333333336,0.002624,0.0022690962962962965,0.0035560740740740743,0.006721407407407408,0.009488948148148149,0.0065348148148148145,0.005863614814814815,0.005146844444444445,0.005871644444444445,0.004383511111111111,0.0068624592592592595,0.006300622222222223,0.0022741333333333334,0.005827451851851852,0.005403614814814816,0.004766933333333333,0.0033314666666666663,0.003667377777777778,0.0029727259259259256,0.004177200000000001,0.0047152,0.005458607407407407,0.005254222222222223,0.004139037037037037,0.003325422222222222,0.004890666666666666,0.007345333333333334,0.006245555555555555,0.001495540740740741,0.007960592592592594,0.006902770370370371,0.007735555555555556,0.005632044444444444,0.006746014814814815,0.0062297777777777785,0.0065348148148148145,0.006025066666666667,0.011985333333333334
0.002015232292460015,0.00440974866717441,0.005636214775323687,0.0016882140137090633,0.005438690022848439,0.006976770753998477,0.0023346534653465346,0.005244668697638995,0.007346077684691546,0.008754950495049506,0.007218278750952018,0.0036263518659558265,0.0012478103579588729,0.004420506473724296,0.0057633092155369384,0.002544173648134044,0.005953160700685453,0.006976770753998477,0.010830198019801979,0.005169744859101295,0.009452399086062453,0.010715917745620716,0.0036506092916984006,0.013148895658796652,0.0019455445544554458,0.0034514851485148517,0.0033162223914699166,0.0019883853769992388,0.0035214204112718967,0.009785224676313787,0.014780331302361007,0.004581111957349582,0.00531957349581112,0.005447524752475248,0.008804112718964203,0.0051157463823305405,0.008106435643564357,0.009624333587204876,0.002754150799695354,0.009014013709063214,0.008093221629855294,0.007250723533891851,0.005754950495049505,0.003983948971820259,0.001100856816450876,0.004109329779131759,0.006452875095201828,0.002184082254379284,0.0005138042650418888,0.002697258187357197,0.0014246382330540745,0.0020952018278750954,0.006368526275704493,0.008791412795125667,0.0020546648895658796,0.006108149276466108,0.007382216298552933,0.009212852246763138,0.008809577303884234,0.004566717440974867,0.0009727722772277229,0.004733815689261234,0.0034415841584158418,0.0027452399086062454
0.001647956403269755,0.0027346049046321525,0.003625068119891008,0.001050408719346049,0.004838147138964578,0.005153133514986376,0.0018561307901907357,0.007719891008174388,0.002718801089918256,0.009651880108991826,0.0065735149863760224,0.0020387465940054496,0.0002100817438692098,0.004503269754768393,0.0037068119891008173,0.0017133514986376022,0.0050485013623978205,0.00794441416893733,0.010023106267029973,0.0053610354223433245,0.013312261580381471,0.01752588555858311,0.0034195095367847415,0.016628882833787467,0.0020417438692098095,0.003039564032697548,0.0025739509536784745,0.0017073024523160765,0.0025732970027247956,0.013128065395095367,0.016693623978201635,0.007211444141689373,0.002175040871934605,0.005939618528610355,0.0065735149863760224,0.002594768392370572,0.005939618528610355,0.015197820163487738,0.0019304632152588558,0.008157111716621254,0.0065735149863760224,0.00933057220708447,0.007906267029972752,0.004014986376021799,0.0011120435967302454,0.004363106267029973,0.00658457765667575,0.0009471389645776567,0.0006302452316076294,0.002358855585831063,0.0005560217983651227,0.0012850136239782018,0.004932152588555858,0.01137765667574932,0.0022764032697547686,0.00830408719346049,0.005930899182561308,0.007777711171662126,0.01076016348773842,0.00568283378746594,0.0008566757493188011,0.004589100817438693,0.003977983651226158,0.0030555858310626705
0.012422114129790012,0.007441570767588088,0.007733966069521889,0.007843546090876735,0.008494839245462096,0.006333728793451181,0.0011718353304069284,0.006092270731996678,0.009332055997152687,0.006626930834025389,0.004906489500533871,0.005326041048760233,0.005076580851821094,0.005975560564717049,0.006939992881717879,0.006550777079131569,0.008861193498635662,0.006076640170838771,0.010667742318187212,0.005928876497805196,0.009255190414046743,0.006295408708031795,0.001592252936291375,0.008050005931901768,0.0013940799620358287,0.0010132518685490568,0.0015234547395895125,0.00107374540277613,0.004084855854787045,0.00664482738165856,0.0072477814687388785,0.007064717048285682,0.008878277375726659,0.004182239886107487,0.004531688219243089,0.006112842567327085,0.006344074030134061,0.004673365761062997,0.0011732352592241074,0.0043156305611579075,0.005673128484992289,0.003257041167398268,0.0022662474789417486,0.0030242674101316883,0.0031673804721793807,0.003716811009609681,0.004894768062640883,0.004495005338711592,0.005122315814450113,0.0039448036540514885,0.003369124451299087,0.0047324119112587505,0.008123027642662239,0.007478407877565548,0.0011356922529362915,0.006993356270020169,0.007081213667101673,0.0052241843635069405,0.005524095384980425,0.00713427452841381,0.004872286154941274,0.007040930122197176,0.006000213548463638,0.009526663898445843
0.0014761189546410333,0.0023769900871132474,0.005744818263742866,0.0009843045959747672,0.004348152598377891,0.0046749774707119255,0.0028136076899969963,0.0020685641333733854,0.008092700510663863,0.016728176629618504,0.01272514268549114,0.002349744668068489,0.0002895013517572845,0.001536647641934515,0.002349744668068489,0.0007083208170621808,0.0038843496545509166,0.004319915890657855,0.016165455091619107,0.0016548513066987082,0.008462300991288675,0.009660558726344248,0.005235806548513067,0.009407329528386903,0.0035297987383598683,0.006911264644037249,0.007537398618203665,0.0017776209071793331,0.001536647641934515,0.006090642835686393,0.015789456293181136,0.0024693601682186845,0.004895584259537399,0.00547374586963052,0.016305437068188645,0.0019410934214478823,0.011305587263442475,0.01240886151997597,0.009754280564734156,0.012286497446680686,0.012250645839591469,0.013168278762391109,0.006464463802943826,0.0030098528086512466,0.0006640582757584861,0.002457299489336137,0.004559041754280565,0.0010963652748573146,0.0005211024331631121,0.0013002403124061281,0.0010727095223790927,0.0003541604085310904,0.0026595824571943524,0.005005181736257134,0.0015684890357464706,0.0026500450585761493,0.00541462901772304,0.008208425953739861,0.008144307599879844,0.001879483328326825,0.0008263742865725443,0.0016863923100030038,0.0016706518474016222,0.0009624511865425053
